DateTime,Level,Message
2023-09-13 16:37:22.798 +01:00,[INF],Executing {"LogLevel":"Information","$type":"Spike"}
2023-09-13 16:43:10.420 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 02601422, SicCode: 6523
2023-09-13 16:43:11.918 +01:00,[WRN],Ignoring: Company doesn't have any SIC Codes - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: OC380478
2023-09-13 16:43:12.753 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 02621255, SicCode: 7415
2023-09-13 16:43:12.795 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 02629934, SicCode: 7415
2023-09-13 16:43:12.838 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 03877601, SicCode: 7415
2023-09-13 16:43:12.887 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 04173300, SicCode: 7415
2023-09-13 16:43:13.794 +01:00,[WRN],Ignoring: Company doesn't have any SIC Codes - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: OC434410
2023-09-13 16:43:14.010 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 05888516, SicCode: 7320
2023-09-13 16:43:14.288 +01:00,[WRN],Ignoring: Company doesn't have any SIC Codes - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 09925238
2023-09-13 16:43:14.415 +01:00,[WRN],Ignoring: Company doesn't have any SIC Codes - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 08387653
2023-09-13 16:43:14.473 +01:00,[WRN],Ignoring: Company doesn't have any SIC Codes - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 07849870
2023-09-13 16:43:14.580 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 03736792, SicCode: 8010
2023-09-13 16:43:14.586 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 03736792, SicCode: 8021
2023-09-13 16:43:14.594 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 03736792, SicCode: 8030
2023-09-13 16:43:15.170 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 03736792, SicCode: 8010
2023-09-13 16:43:15.175 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 03736792, SicCode: 8021
2023-09-13 16:43:15.187 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 03736792, SicCode: 8030
2023-09-13 16:43:15.388 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 03679822, SicCode: 9999
2023-09-13 16:43:15.439 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 03165108, SicCode: 1450
2023-09-13 16:43:15.596 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 01993422, SicCode: 7415
2023-09-13 16:43:15.635 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 01903902, SicCode: 7415
2023-09-13 16:43:17.362 +01:00,[WRN],Ignoring: Company doesn't have any SIC Codes - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: NF003036
2023-09-13 16:43:18.067 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 00076230, SicCode: 7415
2023-09-13 16:43:18.329 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 01988676, SicCode: 7499
2023-09-13 16:43:18.382 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 00318226, SicCode: 7415
2023-09-13 16:43:18.431 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 00291724, SicCode: 7499
2023-09-13 16:43:18.470 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 00234336, SicCode: 7499
2023-09-13 16:43:18.554 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 01065868, SicCode: 7499
2023-09-13 16:43:19.659 +01:00,[WRN],Ignoring: Company doesn't have any SIC Codes - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: OC360975
2023-09-13 16:43:19.710 +01:00,[WRN],Ignoring: Company doesn't have any SIC Codes - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: OC322843
2023-09-13 16:43:19.752 +01:00,[WRN],Ignoring: Company doesn't have any SIC Codes - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: OC309270
2023-09-13 16:43:19.976 +01:00,[WRN],Ignoring: Company doesn't have any SIC Codes - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: OC313497
2023-09-13 16:43:20.038 +01:00,[WRN],Ignoring: Company doesn't have any SIC Codes - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: OC313496
2023-09-13 16:43:21.994 +01:00,[WRN],Ignoring: Company doesn't have any SIC Codes - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 06914456
2023-09-13 16:43:22.393 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 01058352, SicCode: 7020
2023-09-13 16:43:22.439 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 02862134, SicCode: 7020
2023-09-13 16:43:22.487 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 02205754, SicCode: 7020
2023-09-13 16:43:22.529 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 05837061, SicCode: 7011
2023-09-13 16:43:22.576 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 02004849, SicCode: 7032
2023-09-13 16:48:25.416 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: SC054479, SicCode: 7499
2023-09-13 16:48:27.029 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 01204868, SicCode: 7511
2023-09-13 16:48:27.743 +01:00,[WRN],Ignoring: Company doesn't have any SIC Codes - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: OC436423
2023-09-13 16:48:28.167 +01:00,[WRN],Ignoring: Company doesn't have any SIC Codes - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: OC309409
2023-09-13 16:48:28.297 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 02328838, SicCode: 6523
2023-09-13 16:48:28.864 +01:00,[WRN],Ignoring: SIC Code not recognised - PoliticalWing: "Right", ThinkTank: Centre for Policy Studies, CompanyNumber: 02698037, SicCode: 8514
